group	volume	title_volume	title_sutra	T_number	credits
事彙部・外教部・目録部	55	事彙部・外教部・目録部 Vol. 55	慈覺大師在唐送進録	T2166	圓仁(撰)
事彙部・外教部・目録部	55	事彙部・外教部・目録部 Vol. 55	入唐新求聖教目録	T2167	圓仁(撰)
事彙部・外教部・目録部	55	事彙部・外教部・目録部 Vol. 55	惠運禪師將來教法目録	T2168A	惠運(撰)
事彙部・外教部・目録部	55	事彙部・外教部・目録部 Vol. 55	惠運律師書目録	T2168B	惠運(撰)
事彙部・外教部・目録部	55	事彙部・外教部・目録部 Vol. 55	開元寺求得經疏記等目録	T2169	圓珍(撰)
事彙部・外教部・目録部	55	事彙部・外教部・目録部 Vol. 55	福州温州台州求得經律論疏記外書等目録	T2170	圓珍(撰)
事彙部・外教部・目録部	55	事彙部・外教部・目録部 Vol. 55	青龍寺求法目録	T2171	圓珍(撰)
事彙部・外教部・目録部	55	事彙部・外教部・目録部 Vol. 55	日本比丘圓珍入唐求法目録	T2172	圓珍(撰)
事彙部・外教部・目録部	55	事彙部・外教部・目録部 Vol. 55	智證大師請來目録	T2173	圓珍(撰)
事彙部・外教部・目録部	55	事彙部・外教部・目録部 Vol. 55	新書寫請來法門等目録	T2174A	宗叡(撰)
事彙部・外教部・目録部	55	事彙部・外教部・目録部 Vol. 55	禪林寺宗叡僧正目録	T2174B	
事彙部・外教部・目録部	55	事彙部・外教部・目録部 Vol. 55	録外經等目録	T2175	
事彙部・外教部・目録部	55	事彙部・外教部・目録部 Vol. 55	諸阿闍梨眞言密教部類總録	T2176	安然(集)
事彙部・外教部・目録部	55	事彙部・外教部・目録部 Vol. 55	華嚴宗章疏并因明録	T2177	圓超(録)
事彙部・外教部・目録部	55	事彙部・外教部・目録部 Vol. 55	天台宗章疏	T2178	玄日(録)
事彙部・外教部・目録部	55	事彙部・外教部・目録部 Vol. 55	三論宗章疏	T2179	安遠(録)
事彙部・外教部・目録部	55	事彙部・外教部・目録部 Vol. 55	法相宗章疏	T2180	平祚(録)
事彙部・外教部・目録部	55	事彙部・外教部・目録部 Vol. 55	注進法相宗章疏	T2181	藏俊(撰)
事彙部・外教部・目録部	55	事彙部・外教部・目録部 Vol. 55	律宗章疏	T2182	榮隱(録)
事彙部・外教部・目録部	55	事彙部・外教部・目録部 Vol. 55	東域傳燈目録	T2183	永超(集)
事彙部・外教部・目録部	55	事彙部・外教部・目録部 Vol. 55	新編諸宗教藏總録	T2184	義天(録)
續經疏部	56	續經疏部 Vol. 56	勝鬘經義疏	T2185	聖徳太子(撰)
續經疏部	56	續經疏部 Vol. 56	維摩經義疏	T2186	聖徳太子(撰)
續經疏部	56	續經疏部 Vol. 56	法華義疏	T2187	聖徳太子(撰)
續經疏部	56	續經疏部 Vol. 56	法華略抄	T2188	明一(撰)
續經疏部	56	續經疏部 Vol. 56	妙法蓮華經釋文	T2189	中算(撰)
續經疏部	56	續經疏部 Vol. 56	法華經開題	T2190	空海(撰)
續經疏部	56	續經疏部 Vol. 56	法華經祕釋	T2191	覺鑁(撰)
續經疏部	56	續經疏部 Vol. 56	入真言門住如實見講演法華略儀	T2192	圓珍(撰)
續經疏部	56	續經疏部 Vol. 56	注無量義經	T2193	最澄(撰)
續經疏部	56	續經疏部 Vol. 56	佛説觀普賢菩薩行法經記	T2194	圓珍(撰)
續經疏部	56	續經疏部 Vol. 56	法華開示抄/附、無量義經開示抄、普賢經開示抄	T2195	貞慶(撰)
續經疏部	56	續經疏部 Vol. 56	金光明最勝王經玄樞	T2196	願曉等(集)
續經疏部	56	續經疏部 Vol. 56	金光明最勝王經註釋	T2197	明一(集)
續經疏部	56	續經疏部 Vol. 56	最勝王經羽足	T2198	平備(撰)
續經疏部	56	續經疏部 Vol. 56	最勝王經開題/附、最勝王經祕密伽陀	T2199	空海(撰)
續經疏部	56	續經疏部 Vol. 56	仁王經開題	T2200	空海(撰)
續經疏部	57	續經疏部 Vol. 57	金剛般若波羅蜜經開題	T2201	空海(撰)
續經疏部	57	續經疏部 Vol. 57	般若心經述義	T2202	智光(撰)
續經疏部	57	續經疏部 Vol. 57	般若心經祕鍵	T2203A	空海(撰)
續經疏部	57	續經疏部 Vol. 57	般若心經祕鍵略註	T2203B	覺鑁(撰)
續經疏部	57	續經疏部 Vol. 57	般若心經祕鍵開門訣	T2204	濟暹(撰)
續經疏部	57	續經疏部 Vol. 57	華嚴演義鈔纂釋	T2205	湛叡(撰)
續經疏部	57	續經疏部 Vol. 57	新譯華嚴經音義	T2206A	喜海(撰)
續經疏部	57	續經疏部 Vol. 57	貞元華嚴經音義	T2206B	喜海(撰)
續經疏部	57	續經疏部 Vol. 57	淨土三部經音義集	T2207	信瑞(纂)
續經疏部	57	續經疏部 Vol. 57	淨土疑端	T2208A	顯意(述)
續經疏部	57	續經疏部 Vol. 57	觀經義賢問愚答鈔	T2208B	證忍(記)
續經疏部	57	續經疏部 Vol. 57	觀經義拙疑巧答研覈鈔	T2208C	顯意(述)
續經疏部	57	續經疏部 Vol. 57	觀經疏傳通記	T2209	良忠(述)
續經疏部	57	續經疏部 Vol. 57	阿彌陀經略記	T2210	源信(撰)
續經疏部	58	續經疏部 Vol. 58	大日經開題	T2211	空海(撰)
續經疏部	58	續經疏部 Vol. 58	大毗盧遮那經指歸	T2212	
續經疏部	58	續經疏部 Vol. 58	大毗盧遮那經指歸	T2212	圓珍(撰)
續經疏部	58	續經疏部 Vol. 58	大日經疏妙印鈔	T2213	宥範(紀)
續經疏部	58	續經疏部 Vol. 58	大日經疏妙印鈔口傳	T2214	宥範(撰)
續經疏部	58	續經疏部 Vol. 58	大日經住心品疏私記	T2215	濟暹(撰)
續經疏部	59	續經疏部 Vol. 59	大日經疏演奧鈔	T2216	杲寶(撰)
續經疏部	59	續經疏部 Vol. 59	大日經疏指心鈔	T2217	頼瑜(撰)
續經疏部	60	續經疏部 Vol. 60	大日經疏鈔	T2218	宥快(撰)
續經疏部	60	續經疏部 Vol. 60	大日經住心品疏私記	T2219	曇寂(撰)
續經疏部	60	續經疏部 Vol. 60	大日經供養次第法疏私記	T2220	宥範(撰)
續經疏部	61	續經疏部 Vol. 61	金剛頂經開題	T2221	空海(撰)
續經疏部	61	續經疏部 Vol. 61	教王經開題	T2222	空海(撰)
續經疏部	61	續經疏部 Vol. 61	金剛頂大教王經疏	T2223	圓仁(撰)
續經疏部	61	續經疏部 Vol. 61	金剛頂經偈釋	T2224	頼尊(撰)
續經疏部	61	續經疏部 Vol. 61	金剛頂大教王經私記	T2225	曇寂(撰)
續經疏部	61	續經疏部 Vol. 61	三十卷教王經文次第	T2226	杲寶(撰)
續經疏部	61	續經疏部 Vol. 61	蘇悉地羯羅經略疏	T2227	圓仁(撰)
續經疏部	61	續經疏部 Vol. 61	金剛峰樓閣一切瑜伽瑜祇經修行法	T2228	安然(述)
續經疏部	61	續經疏部 Vol. 61	瑜祇總行私記	T2229	眞寂(撰)
續經疏部	61	續經疏部 Vol. 61	菩提場經略義釋	T2230	圓珍(撰)
續經疏部	61	續經疏部 Vol. 61	蓮華胎藏界儀軌解釋	T2231	眞興(集)
續經疏部	61	續經疏部 Vol. 61	梵嚩日羅駄覩私記	T2232	眞興(述)
續經疏部	61	續經疏部 Vol. 61	大佛頂經開題	T2233	空海(撰)
續經疏部	61	續經疏部 Vol. 61	注大佛頂眞言	T2234	南忠(撰)
續經疏部	61	續經疏部 Vol. 61	大佛頂如來放光悉怛他鉢怛囉陀羅尼勘註	T2235	明覺(撰)
續經疏部	61	續經疏部 Vol. 61	理趣經開題	T2236	空海(撰)
續經疏部	61	續經疏部 Vol. 61	眞實經文句	T2237	空海(撰)
續經疏部	61	續經疏部 Vol. 61	理趣經種子釋	T2238	覺鑁(撰)
續經疏部	61	續經疏部 Vol. 61	大樂經顯義抄	T2239	濟暹(撰)
續經疏部	61	續經疏部 Vol. 61	理趣釋重釋記	T2240	
續經疏部	61	續經疏部 Vol. 61	理趣釋祕要鈔	T2241	杲寶(説);賢寶(記)
續經疏部	61	續經疏部 Vol. 61	大隨求陀羅尼勘註	T2242	明覺(撰)
續經疏部	61	續經疏部 Vol. 61	千手經二十八部衆釋	T2243	定深(撰)
續經疏部	61	續經疏部 Vol. 61	孔雀經音義	T2244	觀靜(撰)
續經疏部	61	續經疏部 Vol. 61	不空羂索毗盧遮那佛大灌頂光明真言句義釋	T2245	高辨(撰)
續律疏部・續論疏部	62	續律疏部・續論疏部 Vol. 62	梵網經開題	T2246	空海(撰)
續律疏部・續論疏部	62	續律疏部・續論疏部 Vol. 62	梵網戒本疏日珠鈔	T2247	凝然(述)
續律疏部・續論疏部	62	續律疏部・續論疏部 Vol. 62	資行鈔	T2248	照遠(撰)
續律疏部・續論疏部	63	續律疏部・續論疏部 Vol. 63	倶舍論本義抄	T2249	宗性(撰)
續律疏部・續論疏部	63	續律疏部・續論疏部 Vol. 63	阿毘達磨倶舍論指要鈔	T2250	湛慧(撰)
續律疏部・續論疏部	64	續律疏部・續論疏部 Vol. 64	阿毘達磨倶舍論法義	T2251	快道(撰)
續律疏部・續論疏部	64	續律疏部・續論疏部 Vol. 64	阿毘達磨倶舍論稽古	T2252	法幢(撰)
續律疏部・續論疏部	64	續律疏部・續論疏部 Vol. 64	倶舍論頌疏正文	T2253	源信(撰)
續律疏部・續論疏部	64	續律疏部・續論疏部 Vol. 64	倶舍論頌疏抄	T2254	英憲(撰)
續律疏部・續論疏部	65	續律疏部・續論疏部 Vol. 65	中論疏記	T2255	安澄(撰)
續律疏部・續論疏部	65	續律疏部・續論疏部 Vol. 65	中觀論二十七品別釋	T2256	快憲(撰)
續律疏部・續論疏部	65	續律疏部・續論疏部 Vol. 65	十二門論疏聞思記	T2257	藏海(撰)
續律疏部・續論疏部	65	續律疏部・續論疏部 Vol. 65	掌珍量噵	T2258	秀(撰)
續律疏部・續論疏部	65	續律疏部・續論疏部 Vol. 65	瑜伽論問答	T2259	増賀(造)
續律疏部・續論疏部	65	續律疏部・續論疏部 Vol. 65	成唯識論述記序釋	T2260	善珠(集)
續律疏部・續論疏部	65	續律疏部・續論疏部 Vol. 65	唯識義燈増明記	T2261	善珠(述)
續律疏部・續論疏部	65	續律疏部・續論疏部 Vol. 65	成唯識論本文抄	T2262	
續律疏部・續論疏部	66	續律疏部・續論疏部 Vol. 66	唯識論同學鈔	T2263	良算(抄)
續律疏部・續論疏部	66	續律疏部・續論疏部 Vol. 66	唯識論聞書	T2264	光胤(記)
續律疏部・續論疏部	66	續律疏部・續論疏部 Vol. 66	唯識論訓論日記	T2265	光胤(草)
續律疏部・續論疏部	67	續律疏部・續論疏部 Vol. 67	成唯識論述記集成編	T2266	湛慧(撰)
續律疏部・續論疏部	68	續律疏部・續論疏部 Vol. 68	成唯識論略疏	T2267	普寂(撰)
續律疏部・續論疏部	68	續律疏部・續論疏部 Vol. 68	注三十頌	T2268	貞慶(撰)
續律疏部・續論疏部	68	續律疏部・續論疏部 Vol. 68	攝大乘論釋略疏	T2269	普寂(撰)
續律疏部・續論疏部	68	續律疏部・續論疏部 Vol. 68	因明論疏明燈抄	T2270	善珠(撰)
續律疏部・續論疏部	68	續律疏部・續論疏部 Vol. 68	因明大疏抄	T2271	藏俊(撰)
續律疏部・續論疏部	69	續律疏部・續論疏部 Vol. 69	因明大疏融貫鈔	T2272	基辨(撰)
續律疏部・續論疏部	69	續律疏部・續論疏部 Vol. 69	因明大疏噵	T2273	明詮(撰)
續律疏部・續論疏部	69	續律疏部・續論疏部 Vol. 69	因明大疏裏書	T2274	明詮(著)
續律疏部・續論疏部	69	續律疏部・續論疏部 Vol. 69	因明四種相違私記	T2275	觀理(記)
續律疏部・續論疏部	69	續律疏部・續論疏部 Vol. 69	因明論疏四相違略註釋	T2276	源信(撰)
續律疏部・續論疏部	69	續律疏部・續論疏部 Vol. 69	因明四種相違略私記	T2277	眞興(集)
續律疏部・續論疏部	69	續律疏部・續論疏部 Vol. 69	四種相違斷略記	T2278	眞興(集)
續律疏部・續論疏部	69	續律疏部・續論疏部 Vol. 69	因明纂要略記	T2279	眞興(集)
續律疏部・續論疏部	69	續律疏部・續論疏部 Vol. 69	因明大疏四種相違抄	T2280	珍海(記)
續律疏部・續論疏部	69	續律疏部・續論疏部 Vol. 69	明本抄	T2281	貞慶(撰)
續律疏部・續論疏部	69	續律疏部・續論疏部 Vol. 69	明要抄	T2282	貞慶(撰)
續律疏部・續論疏部	69	續律疏部・續論疏部 Vol. 69	起信論抄出	T2283	尊辨(撰)
續律疏部・續論疏部	69	續律疏部・續論疏部 Vol. 69	釋摩訶衍論指事	T2284	空海(撰)
續律疏部・續論疏部	69	續律疏部・續論疏部 Vol. 69	釋摩訶衍論指事	T2285	覺鑁(撰)
續律疏部・續論疏部	69	續律疏部・續論疏部 Vol. 69	釋摩訶衍論決疑破難會釋抄	T2286	濟暹(撰)
續律疏部・續論疏部	69	續律疏部・續論疏部 Vol. 69	釋摩訶衍論立義分略釋	T2287	濟暹(撰)
續律疏部・續論疏部	69	續律疏部・續論疏部 Vol. 69	釋摩訶衍論應教鈔	T2288	道範(記)
續律疏部・續論疏部	69	續律疏部・續論疏部 Vol. 69	釋摩訶衍論私記	T2289	信堅(記)
續律疏部・續論疏部	69	續律疏部・續論疏部 Vol. 69	釋摩訶衍論勘注	T2290	頼寶(撰)
續律疏部・續論疏部	70	續律疏部・續論疏部 Vol. 70	金剛頂瑜伽中發阿耨多羅三藐三菩提心論祕釋	T2291	覺鑁(撰)
續律疏部・續論疏部	70	續律疏部・續論疏部 Vol. 70	金剛頂發菩提心論私抄	T2292	濟暹(撰)
續律疏部・續論疏部	70	續律疏部・續論疏部 Vol. 70	金剛頂宗菩提心論口決	T2293	榮西(記)
續律疏部・續論疏部	70	續律疏部・續論疏部 Vol. 70	菩提心論見聞	T2294	
續律疏部・續論疏部	70	續律疏部・續論疏部 Vol. 70	菩提心論異本/附、菩提心論愚疑	T2295	尊通(撰)
續諸宗部	70	續諸宗部 Vol. 70	大乘三論大義鈔	T2296	玄叡(集)
續諸宗部	70	續諸宗部 Vol. 70	一乘佛性慧日抄	T2297	宗(撰)
續諸宗部	70	續諸宗部 Vol. 70	大乘正觀略私記	T2298	珍海(記)
續諸宗部	70	續諸宗部 Vol. 70	三論玄疏文義要	T2299	珍海(撰)
續諸宗部	70	續諸宗部 Vol. 70	三論玄義檢幽集	T2300	澄禪(撰)
續諸宗部	70	續諸宗部 Vol. 70	三論玄義鈔	T2301	貞海(撰)
續諸宗部	70	續諸宗部 Vol. 70	三論玄義誘蒙	T2302	聞證(撰)
續諸宗部	70	續諸宗部 Vol. 70	大乘玄問答	T2303	珍海(抄)
續諸宗部	70	續諸宗部 Vol. 70	一乘義私記	T2304	珍海(撰)
續諸宗部	70	續諸宗部 Vol. 70	八識義章研習抄	T2305	珍海(記)
續諸宗部	70	續諸宗部 Vol. 70	三論名教抄	T2306	珍海(撰)
續諸宗部	70	續諸宗部 Vol. 70	三論興縁	T2307A	聖守(撰)
續諸宗部	70	續諸宗部 Vol. 70	三論宗濫觴	T2307B	
續諸宗部	70	續諸宗部 Vol. 70	三論宗初心初學鈔	T2308	實慶(撰)
續諸宗部	71	續諸宗部 Vol. 71	大乘法相研神章	T2309	護命(撰)
續諸宗部	71	續諸宗部 Vol. 71	法相燈明記	T2310	慚安(集)
續諸宗部	71	續諸宗部 Vol. 71	心要鈔	T2311	貞慶(撰)
續諸宗部	71	續諸宗部 Vol. 71	觀心覺夢鈔	T2312	良遍(撰)
續諸宗部	71	續諸宗部 Vol. 71	眞心要決	T2313	良遍(撰)
續諸宗部	71	續諸宗部 Vol. 71	二卷鈔	T2314	良遍(撰)
續諸宗部	71	續諸宗部 Vol. 71	略述法相義	T2315	聞證(撰)
續諸宗部	71	續諸宗部 Vol. 71	大乘一切法相玄論	T2316	基辨(撰)
續諸宗部	71	續諸宗部 Vol. 71	法苑義鏡	T2317	善珠(述)
續諸宗部	71	續諸宗部 Vol. 71	五心義略記	T2318	清範(抄)
續諸宗部	71	續諸宗部 Vol. 71	唯識義私記	T2319	眞興(撰)
續諸宗部	71	續諸宗部 Vol. 71	法相宗賢聖義略問答卷第四	T2320	仲算(撰)
續諸宗部	71	續諸宗部 Vol. 71	唯識分量決	T2321	善珠(撰)
續諸宗部	71	續諸宗部 Vol. 71	四分義極略私記	T2322	忠算(撰)
續諸宗部	71	續諸宗部 Vol. 71	大乘法苑義林章師子吼鈔	T2323	基辨(撰)
續諸宗部	71	續諸宗部 Vol. 71	七十五法名目	T2324	
續諸宗部	71	續諸宗部 Vol. 71	有宗七十五法記	T2325	宗禎(撰)
續諸宗部	72	續諸宗部 Vol. 72	華嚴宗一乘開心論	T2326	普機(撰)
續諸宗部	72	續諸宗部 Vol. 72	華嚴一乘義私記	T2327	増春(撰)
續諸宗部	72	續諸宗部 Vol. 72	華嚴宗種性義抄	T2328	親圓(撰)
續諸宗部	72	續諸宗部 Vol. 72	華嚴論草	T2329	景雅(撰)
續諸宗部	72	續諸宗部 Vol. 72	華嚴信種義	T2330	高辨(記)
續諸宗部	72	續諸宗部 Vol. 72	華嚴修禪觀照入解脱門義	T2331	高辨(述)
續諸宗部	72	續諸宗部 Vol. 72	華嚴佛光三昧觀祕寶藏	T2332	高辨(集)
續諸宗部	72	續諸宗部 Vol. 72	華嚴宗香薫抄	T2333	宗性(撰)
續諸宗部	72	續諸宗部 Vol. 72	華嚴宗大要抄	T2334	實弘(撰)
續諸宗部	72	續諸宗部 Vol. 72	華嚴宗要義	T2335	凝然(述)
續諸宗部	72	續諸宗部 Vol. 72	華嚴宗所立五教十宗大意略抄	T2336	
續諸宗部	72	續諸宗部 Vol. 72	華嚴五教章指事	T2337	壽靈(述)
續諸宗部	72	續諸宗部 Vol. 72	華嚴五教章名目	T2338	
續諸宗部	72	續諸宗部 Vol. 72	五教章通路記	T2339	凝然(述)
續諸宗部	72	續諸宗部 Vol. 72	華嚴五教章問答抄	T2340	審乘(撰)
續諸宗部	73	續諸宗部 Vol. 73	華嚴五教章深意鈔	T2341	聖詮(撰)
續諸宗部	73	續諸宗部 Vol. 73	華嚴五教章見聞鈔	T2342	靈波(記)
續諸宗部	73	續諸宗部 Vol. 73	華嚴五教章不審	T2343	實英(撰)
續諸宗部	73	續諸宗部 Vol. 73	華嚴五教章匡眞鈔	T2344	鳳潭(撰)
續諸宗部	73	續諸宗部 Vol. 73	華嚴五教章衍祕鈔/附、華嚴五教章科	T2345	普寂(撰)
續諸宗部	73	續諸宗部 Vol. 73	金師子章勘文	T2346	景雅(撰)
續諸宗部	74	續諸宗部 Vol. 74	戒律傳來記	T2347	豐安(撰)
續諸宗部	74	續諸宗部 Vol. 74	律宗綱要	T2348	凝然(述)
續諸宗部	74	續諸宗部 Vol. 74	東大寺受戒方軌	T2349	法進(撰)
續諸宗部	74	續諸宗部 Vol. 74	東大寺戒壇院受戒式	T2350	實範(撰)
續諸宗部	74	續諸宗部 Vol. 74	唐招提寺戒壇別受戒式	T2351	惠光(撰)
續諸宗部	74	續諸宗部 Vol. 74	菩薩戒本宗要雜文集	T2352	覺盛(撰)
續諸宗部	74	續諸宗部 Vol. 74	菩薩戒通受遣疑鈔	T2353	覺盛(撰)
續諸宗部	74	續諸宗部 Vol. 74	菩薩戒通別二受鈔	T2354	覺盛(撰)
續諸宗部	74	續諸宗部 Vol. 74	通受比丘懺悔兩寺不同記	T2355	凝然(述)
續諸宗部	74	續諸宗部 Vol. 74	菩薩戒本宗要輔行文集	T2356	叡尊(撰)
續諸宗部	74	續諸宗部 Vol. 74	應理宗戒圖釋文鈔	T2357	叡尊(撰)
續諸宗部	74	續諸宗部 Vol. 74	菩薩戒問答洞義鈔	T2358A	英心(述)
續諸宗部	74	續諸宗部 Vol. 74	菩薩戒綱要鈔	T2358B	
續諸宗部	74	續諸宗部 Vol. 74	律宗行事目心鈔	T2359	忍仙(撰)
續諸宗部	74	續諸宗部 Vol. 74	大乘圓戒顯正論	T2360	宗覺(編)
續諸宗部	74	續諸宗部 Vol. 74	願文	T2361	最澄(撰)
續諸宗部	74	續諸宗部 Vol. 74	守護國界章	T2362	最澄(撰)
續諸宗部	74	續諸宗部 Vol. 74	法華長講會式	T2363	最澄(撰)
續諸宗部	74	續諸宗部 Vol. 74	長講金光明經會式	T2364	最澄(撰)
續諸宗部	74	續諸宗部 Vol. 74	長講仁王般若經會式	T2365	最澄(撰)
續諸宗部	74	續諸宗部 Vol. 74	天台法華宗義集	T2366	義眞(撰)
續諸宗部	74	續諸宗部 Vol. 74	授決集	T2367	圓珍(述)
續諸宗部	74	續諸宗部 Vol. 74	諸家教相同異略集	T2368	圓珍(撰)
續諸宗部	74	續諸宗部 Vol. 74	定宗論	T2369	蓮剛(述)
續諸宗部	74	續諸宗部 Vol. 74	一乘要決	T2370	源信(撰)
續諸宗部	74	續諸宗部 Vol. 74	漢光類聚	T2371	忠尋(記)
續諸宗部	74	續諸宗部 Vol. 74	天台眞言二宗同異章	T2372	證眞(撰)
續諸宗部	74	續諸宗部 Vol. 74	圓密宗二教名目	T2373	惠鎭(撰)
續諸宗部	74	續諸宗部 Vol. 74	宗要柏原案立	T2374	貞舜(撰)
續諸宗部	74	續諸宗部 Vol. 74	天台圓宗四教五時西谷名目	T2375	
續諸宗部	74	續諸宗部 Vol. 74	顯戒論	T2376	最澄(撰)
續諸宗部	74	續諸宗部 Vol. 74	山家學生式	T2377	最澄(撰)
續諸宗部	74	續諸宗部 Vol. 74	授菩薩戒儀	T2378	最澄(撰);圓珍(註)
續諸宗部	74	續諸宗部 Vol. 74	傳述一心戒文	T2379	光定(撰)
續諸宗部	74	續諸宗部 Vol. 74	顯揚大戒論	T2380	圓仁(撰)
續諸宗部	74	續諸宗部 Vol. 74	普通授菩薩戒廣釋	T2381	安然(撰)
續諸宗部	74	續諸宗部 Vol. 74	新學行要鈔	T2382	仁空(撰)
續諸宗部	74	續諸宗部 Vol. 74	菩薩圓頓授戒灌頂記	T2383	維賢(撰)
續諸宗部	74	續諸宗部 Vol. 74	圓戒指掌	T2384	敬光(撰)
續諸宗部	75	續諸宗部 Vol. 75	胎藏界虚心記	T2385	圓仁(撰)
續諸宗部	75	續諸宗部 Vol. 75	金剛界淨地記	T2386	圓仁(撰)
續諸宗部	75	續諸宗部 Vol. 75	蘇悉地妙心大	T2387	圓仁(撰)
續諸宗部	75	續諸宗部 Vol. 75	妙成就記	T2388	圓仁(撰)
續諸宗部	75	續諸宗部 Vol. 75	眞言所立三身問答	T2389	圓仁(撰)
續諸宗部	75	續諸宗部 Vol. 75	胎藏界大法對受記	T2390	安然(記)
續諸宗部	75	續諸宗部 Vol. 75	金剛界大法對受記	T2391	安然(記)
續諸宗部	75	續諸宗部 Vol. 75	蘇悉地對受記	T2392	安然(撰)
續諸宗部	75	續諸宗部 Vol. 75	觀中院撰定事業灌頂具足支分	T2393	安然(撰)
續諸宗部	75	續諸宗部 Vol. 75	大日經供養持誦不同	T2394	安然(撰)
續諸宗部	75	續諸宗部 Vol. 75	教時諍	T2395A	安然(撰)
續諸宗部	75	續諸宗部 Vol. 75	教時諍論	T2395B	安然(撰)
續諸宗部	75	續諸宗部 Vol. 75	眞言宗教時義	T2396	安然(作)
續諸宗部	75	續諸宗部 Vol. 75	胎藏金剛菩提心義略問答抄	T2397	安然(抄)
續諸宗部	75	續諸宗部 Vol. 75	胎藏三密抄	T2398	覺超(撰)
續諸宗部	75	續諸宗部 Vol. 75	三密抄料簡	T2399	覺超(撰)
續諸宗部	75	續諸宗部 Vol. 75	金剛三密抄	T2400	覺超(撰)
續諸宗部	75	續諸宗部 Vol. 75	東曼荼羅抄	T2401	覺超(撰)
續諸宗部	75	續諸宗部 Vol. 75	西曼荼羅抄	T2402	覺超(撰)
續諸宗部	75	續諸宗部 Vol. 75	五相成身私記	T2403	覺超(記)
續諸宗部	75	續諸宗部 Vol. 75	胎藏界生起	T2404	覺超(記)
續諸宗部	75	續諸宗部 Vol. 75	祕密壇都法大阿闍梨常念誦生起	T2405	
續諸宗部	75	續諸宗部 Vol. 75	金剛界次第生起/附、謹答金剛界疑問總來十條	T2406	最圓(撰)
續諸宗部	75	續諸宗部 Vol. 75	隨要記	T2407	皇慶(撰)
續諸宗部	75	續諸宗部 Vol. 75	四十帖決	T2408	長宴(記)
續諸宗部	76	續諸宗部 Vol. 76	行林抄	T2409	靜然(撰)
續諸宗部	76	續諸宗部 Vol. 76	溪嵐拾葉集	T2410	光宗(撰)
續諸宗部	77	續諸宗部 Vol. 77	三昧流口傳集	T2411	良祐(撰)
續諸宗部	77	續諸宗部 Vol. 77	總持抄	T2412	澄豪(撰)
續諸宗部	77	續諸宗部 Vol. 77	四度授法日記	T2413	嚴豪(口);源豪(記)
續諸宗部	77	續諸宗部 Vol. 77	了因決	T2414	了惠(撰)
續諸宗部	77	續諸宗部 Vol. 77	灌頂私見聞	T2415	了翁(撰)
續諸宗部	77	續諸宗部 Vol. 77	遮那業安立草	T2416	仁空(撰)
續諸宗部	77	續諸宗部 Vol. 77	法華懺法	T2417	
續諸宗部	77	續諸宗部 Vol. 77	例時作法	T2418	
續諸宗部	77	續諸宗部 Vol. 77	遮那業學則	T2419	覺千(撰)
續諸宗部	77	續諸宗部 Vol. 77	奏進法語	T2420	眞盛(撰)
續諸宗部	77	續諸宗部 Vol. 77	念佛三昧法語	T2421	眞盛(撰)
續諸宗部	77	續諸宗部 Vol. 77	眞迢上人法語	T2422	
續諸宗部	77	續諸宗部 Vol. 77	眞荷上人法語	T2423	
續諸宗部	77	續諸宗部 Vol. 77	眞朗上人法語	T2424	
續諸宗部	77	續諸宗部 Vol. 77	祕密漫荼羅十住心論	T2425	空海(撰)
續諸宗部	77	續諸宗部 Vol. 77	祕藏寶鑰	T2426	空海(撰)
續諸宗部	77	續諸宗部 Vol. 77	辨顯密二教論	T2427	空海(撰)
續諸宗部	77	續諸宗部 Vol. 77	即身成佛義	T2428	空海(撰)
續諸宗部	77	續諸宗部 Vol. 77	聲字實相義	T2429	空海(撰)
續諸宗部	77	續諸宗部 Vol. 77	吽字義	T2430	空海(撰)
續諸宗部	77	續諸宗部 Vol. 77	御遺告	T2431	空海(撰)
續諸宗部	77	續諸宗部 Vol. 77	阿字觀用心口決	T2432	實慧(撰)
續諸宗部	77	續諸宗部 Vol. 77	眞言付法纂要抄	T2433	成尊(撰)
續諸宗部	77	續諸宗部 Vol. 77	辨顯密二教論懸鏡抄	T2434	濟暹(撰)
續諸宗部	77	續諸宗部 Vol. 77	顯密差別問答	T2435	濟暹(撰)
續諸宗部	77	續諸宗部 Vol. 77	四種法身義	T2436	濟暹(撰)
續諸宗部	77	續諸宗部 Vol. 77	住心決疑抄	T2437	信證(撰)
續諸宗部	77	續諸宗部 Vol. 77	阿字義	T2438	實範(撰)
續諸宗部	77	續諸宗部 Vol. 77	阿字要略觀	T2439	實範(撰)
續諸宗部	77	續諸宗部 Vol. 77	大經要義抄注解	T2440	
續諸宗部	77	續諸宗部 Vol. 77	祕宗教相鈔	T2441	重譽(撰)
續諸宗部	77	續諸宗部 Vol. 77	十住心論抄	T2442	重譽(撰)
續諸宗部	77	續諸宗部 Vol. 77	十住心論打聞集	T2443	
續諸宗部	77	續諸宗部 Vol. 77	十住遮難抄	T2444	
續諸宗部	77	續諸宗部 Vol. 77	眞言教主問答抄	T2445	經尋(撰)
續諸宗部	77	續諸宗部 Vol. 77	千輻輪相顯密集	T2446	興然(撰)
續諸宗部	77	續諸宗部 Vol. 77	貞應抄	T2447	道範(撰)
續諸宗部	77	續諸宗部 Vol. 77	諸法分別抄	T2448	頼寶(記)
續諸宗部	77	續諸宗部 Vol. 77	眞言名目	T2449	頼寶(述)
